2700,0,-6,4600
1600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,0,-6,4402
2400,0,-6,4300
2300,0,-6,4200
1200,1,-500,3200
200,0,-6,4100
1100,0,-5,4000
900,1,30,901
901,0,-6,4801
800,1,30,801
801,1,30,802
802,0,-6,4702
2700,0,-6,4600
2600,1,30,2601
2601,1,30,2602
2602,0,-6,4502
500,0,-6,4400
400,1,30,401
401,0,-6,4301
1300,0,-6,4200
2200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
800,1,30,801
801,0,-6,4701
2700,1,30,2701
2701,0,-6,4601
600,1,-500,3600
1600,1,30,1601
1601,1,30,1602
1602,0,-6,4502
500,0,-6,4400
400,1,30,401
401,1,-500,3401
1400,0,-6,4300
1300,0,-6,4200
200,1,30,201
201,0,-6,4101
100,1,-500,3100
2100,0,-5,4000
1900,1,30,1901
1901,1,30,1902
1902,0,-6,4802
800,1,30,801
801,0,-6,4701
700,1,30,701
701,0,-6,4601
600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,1,30,2503
2503,1,30,2504
2504,1,30,2505
2505,1,30,2506
2506,0,-6,4406
400,0,-6,4300
300,0,-6,4200
1200,0,-6,4100
2100,1,30,2101
2101,0,-5,4001
2900,0,-6,4800
2800,1,30,2801
2801,1,30,2802
2802,0,-6,4702
1700,0,-6,4600
600,0,-6,4500
1500,0,-6,4400
1400,0,-6,4300
300,0,-6,4200
1200,0,-6,4100
100,0,-5,4000
900,1,30,901
901,0,-6,4801
800,0,-6,4700
2700,1,30,2701
2701,1,30,2702
2702,0,-6,4602
600,0,-6,4500
1500,0,-6,4400
400,0,-6,4300
300,1,30,301
301,0,-6,4201
1200,0,-6,4100
2100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
700,0,-6,4600
2600,1,30,2601
2601,1,30,2602
2602,1,30,2603
2603,1,30,2604
2604,1,-500,3604
1600,1,30,1601
1601,0,-6,4501
500,0,-6,4400
2400,1,30,2401
2401,0,-6,4301
1300,0,-6,4200
200,0,-6,4100
2100,1,30,2101
2101,0,-5,4001
900,0,-6,4800
800,0,-6,4700
2700,0,-6,4600
600,1,30,601
601,1,30,602
602,0,-6,4502
1500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,1,30,2403
2403,1,30,2404
2404,1,30,2405
2405,1,30,2406
2406,1,30,2407
2407,1,30,2408
2408,0,-6,4308
300,0,-6,4200
2200,0,-6,4100
2100,0,-5,4000
900,0,-6,4800
2800,0,-6,4700
700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
500,0,-6,4400
400,0,-6,4300
2300,1,30,2301
2301,1,30,2302
2302,0,-6,4202
200,1,30,201
201,0,-6,4101
2100,1,30,2101
2101,1,30,2102
2102,0,-5,4002
900,0,-6,4800
800,0,-6,4700
1700,0,-6,4600
600,1,30,601
601,0,-6,4501
1500,0,-6,4400
1400,0,-6,4300
2300,0,-6,4200
200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
2800,0,-6,4700
2700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
500,0,-6,4400
2400,1,30,2401
2401,0,-6,4301
1300,0,-6,4200
1200,1,30,1201
1201,0,-6,4101
2100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
2700,1,30,2701
2701,0,-6,4601
2600,0,-6,4500
2500,0,-6,4400
400,1,30,401
401,0,-6,4301
2300,0,-6,4200
200,0,-6,4100
2100,1,30,2101
2101,1,30,2102
2102,1,30,2103
2103,1,-500,3103
100,0,-5,4000
900,1,30,901
901,1,30,902
902,1,-500,3902
900,0,-6,4800
2800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
2500,0,-6,4400
400,0,-6,4300
1300,0,-6,4200
1200,0,-6,4100
1100,0,-5,4000
2900,0,-6,4800
800,0,-6,4700
700,0,-6,4600
1600,1,30,1601
1601,0,-6,4501
500,0,-6,4400
2400,1,30,2401
2401,0,-6,4301
300,0,-6,4200
200,0,-6,4100
2100,0,-5,4000
1900,0,-6,4800
2800,1,30,2801
2801,0,-6,4701
1700,0,-6,4600
600,0,-6,4500
1500,0,-6,4400
1400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
2100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,0,-6,4802
2800,0,-6,4700
2700,1,30,2701
2701,1,30,2702
2702,1,30,2703
2703,1,30,2704
2704,1,30,2705
2705,1,30,2706
2706,1,30,2707
2707,1,30,2708
2708,0,-6,4608
600,0,-6,4500
2500,1,-500,3500
2500,1,30,2501
2501,0,-6,4401
400,0,-6,4300
2300,0,-6,4200
200,0,-6,4100
100,0,-5,4000
1900,0,-6,4800
800,1,30,801
801,0,-6,4701
2700,1,-500,3700
2700,1,30,2701
2701,0,-6,4601
1600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,1,30,2503
2503,0,-6,4403
2400,0,-6,4300
300,0,-6,4200
2200,0,-6,4100
100,1,30,101
101,0,-5,4001
900,0,-6,4800
800,0,-6,4700
1700,0,-6,4600
1600,1,30,1601
1601,0,-6,4501
1500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
2200,0,-6,4100
2100,0,-5,4000
900,0,-6,4800
1800,0,-6,4700
2700,1,30,2701
2701,1,30,2702
2702,1,30,2703
2703,1,30,2704
2704,1,30,2705
2705,1,30,2706
2706,0,-6,4606
600,1,30,601
601,0,-6,4501
500,0,-6,4400
1400,0,-6,4300
300,1,-500,3300
300,0,-6,4200
200,0,-6,4100
100,0,-5,4000
1900,0,-6,4800
800,1,30,801
801,0,-6,4701
700,1,30,701
701,0,-6,4601
1600,0,-6,4500
500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,0,-6,4302
300,1,30,301
301,0,-6,4201
200,1,30,201
201,0,-6,4101
100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
700,0,-6,4600
1600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,0,-6,4402
2400,0,-6,4300
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,0,-6,4203
200,0,-6,4100
100,0,-5,4000
1900,1,30,1901
1901,0,-6,4801
2800,1,-500,3800
2800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
2500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,0,-6,4302
2300,1,30,2301
2301,1,-500,3301
1300,1,30,1301
1301,0,-6,4201
200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
700,0,-6,4600
600,1,30,601
601,1,30,602
602,0,-6,4502
2500,1,30,2501
2501,0,-6,4401
400,0,-6,4300
300,0,-6,4200
2200,1,-500,3200
200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
1700,0,-6,4600
2600,0,-6,4500
2500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,1,30,2403
2403,0,-6,4303
1300,1,30,1301
1301,1,30,1302
1302,0,-6,4202
1200,0,-6,4100
2100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,1,30,2903
2903,1,30,2904
2904,1,30,2905
2905,1,30,2906
2906,1,30,2907
2907,1,30,2908
2908,0,-6,4808
800,0,-6,4700
2700,0,-6,4600
2600,0,-6,4500
500,1,30,501
501,0,-6,4401
400,0,-6,4300
2300,1,30,2301
2301,0,-6,4201
2200,0,-6,4100
2100,0,-5,4000
1900,0,-6,4800
1800,0,-6,4700
1700,0,-6,4600
2600,0,-6,4500
500,1,30,501
501,0,-6,4401
2400,0,-6,4300
1300,0,-6,4200
200,0,-6,4100
1100,0,-5,4000
2900,1,30,2901
2901,0,-6,4801
800,1,30,801
801,0,-6,4701
700,0,-6,4600
600,0,-6,4500
1500,0,-6,4400
2400,1,30,2401
2401,0,-6,4301
300,0,-6,4200
200,0,-6,4100
100,0,-5,4000
1900,0,-6,4800
1800,0,-6,4700
700,1,30,701
701,0,-6,4601
1600,0,-6,4500
2500,0,-6,4400
400,1,-500,3400
2400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
2100,0,-5,4000
1900,1,30,1901
1901,0,-6,4801
800,1,-500,3800
2800,0,-6,4700
2700,1,30,2701
2701,1,30,2702
2702,1,30,2703
2703,1,30,2704
2704,1,30,2705
2705,0,-6,4605
600,1,30,601
601,1,30,602
602,1,30,603
603,0,-6,4503
500,0,-6,4400
1400,1,30,1401
1401,0,-6,4301
1300,1,30,1301
1301,0,-6,4201
200,0,-6,4100
100,1,-500,3100
1100,1,30,1101
1101,0,-5,4001
1900,0,-6,4800
800,0,-6,4700
2700,0,-6,4600
2600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,0,-6,4402
400,1,30,401
401,0,-6,4301
1300,0,-6,4200
200,1,-500,3200
200,1,-500,3200
200,0,-6,4100
100,1,30,101
101,1,-500,3101
100,0,-5,4000
1900,1,30,1901
1901,0,-6,4801
2800,0,-6,4700
1700,0,-6,4600
1600,0,-6,4500
2500,0,-6,4400
1400,0,-6,4300
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,0,-6,4203
200,0,-6,4100
100,0,-5,4000
900,1,30,901
901,1,30,902
902,0,-6,4802
1800,1,30,1801
1801,1,30,1802
1802,1,30,1803
1803,0,-6,4703
700,0,-6,4600
600,0,-6,4500
2500,1,-500,3500
500,0,-6,4400
400,0,-6,4300
2300,0,-6,4200
2200,1,30,2201
2201,1,30,2202
2202,1,30,2203
2203,1,30,2204
2204,1,30,2205
2205,0,-6,4105
2100,0,-5,4000
2900,1,30,2901
2901,0,-6,4801
1800,0,-6,4700
700,0,-6,4600
2600,1,30,2601
2601,1,30,2602
2602,1,30,2603
2603,1,30,2604
2604,1,30,2605
2605,1,-500,3605
600,0,-6,4500
2500,0,-6,4400
400,1,30,401
401,1,30,402
402,1,30,403
403,1,30,404
404,0,-6,4304
1300,0,-6,4200
1200,0,-6,4100
1100,0,-5,4000
2900,1,30,2901
2901,0,-6,4801
2800,1,30,2801
2801,0,-6,4701
1700,1,30,1701
1701,0,-6,4601
600,1,30,601
601,0,-6,4501
500,0,-6,4400
1400,1,30,1401
1401,0,-6,4301
2300,1,30,2301
2301,1,30,2302
2302,0,-6,4202
2200,0,-6,4100
100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,1,30,2903
2903,0,-6,4803
800,0,-6,4700
1700,0,-6,4600
600,0,-6,4500
500,1,-500,3500
2500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
200,1,30,201
201,1,30,202
202,0,-6,4102
100,1,30,101
101,1,30,102
102,1,30,103
103,0,-5,4003
900,1,-500,3900
900,1,30,901
901,0,-6,4801
800,0,-6,4700
1700,1,30,1701
1701,1,30,1702
1702,1,30,1703
1703,0,-6,4603
600,0,-6,4500
2500,1,30,2501
2501,0,-6,4401
400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
1100,0,-5,4000
900,0,-6,4800
2800,1,30,2801
2801,1,30,2802
2802,1,30,2803
2803,1,30,2804
2804,1,30,2805
2805,1,30,2806
2806,1,30,2807
2807,0,-6,4707
700,1,30,701
701,1,-500,3701
700,0,-6,4600
1600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,0,-6,4402
400,0,-6,4300
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,1,-500,3303
300,0,-6,4200
2200,0,-6,4100
100,0,-5,4000
900,1,-500,3900
2900,1,30,2901
2901,1,30,2902
2902,1,-500,3902
900,0,-6,4800
1800,0,-6,4700
2700,1,30,2701
2701,1,30,2702
2702,0,-6,4602
2600,1,30,2601
2601,1,30,2602
2602,1,30,2603
2603,1,30,2604
2604,1,-500,3604
600,1,30,601
601,1,30,602
602,0,-6,4502
500,0,-6,4400
400,0,-6,4300
1300,0,-6,4200
200,1,-500,3200
200,0,-6,4100
100,1,30,101
101,1,-500,3101
100,1,30,101
101,0,-5,4001
900,0,-6,4800
2800,1,30,2801
2801,0,-6,4701
1700,0,-6,4600
2600,1,-500,3600
1600,0,-6,4500
500,1,30,501
501,1,30,502
502,0,-6,4402
2400,0,-6,4300
1300,1,30,1301
1301,1,30,1302
1302,0,-6,4202
200,0,-6,4100
2100,0,-5,4000
1900,0,-6,4800
2800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,1,-500,3502
2500,0,-6,4400
1400,0,-6,4300
300,1,30,301
301,0,-6,4201
200,0,-6,4100
100,1,30,101
101,0,-5,4001
1900,1,30,1901
1901,0,-6,4801
2800,1,30,2801
2801,0,-6,4701
700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
500,0,-6,4400
400,1,30,401
401,0,-6,4301
1300,0,-6,4200
200,1,30,201
201,1,30,202
202,0,-6,4102
1100,0,-5,4000
1900,1,30,1901
1901,1,30,1902
1902,0,-6,4802
800,0,-6,4700
1700,0,-6,4600
2600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,1,30,2503
2503,1,30,2504
2504,1,30,2505
2505,1,30,2506
2506,0,-6,4406
1400,0,-6,4300
300,1,30,301
301,0,-6,4201
200,0,-6,4100
2100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
700,0,-6,4600
600,1,30,601
601,1,30,602
602,0,-6,4502
500,0,-6,4400
2400,1,30,2401
2401,0,-6,4301
300,0,-6,4200
200,0,-6,4100
2100,0,-5,4000
1900,1,30,1901
1901,1,-500,3901
1900,0,-6,4800
800,0,-6,4700
1700,0,-6,4600
600,1,30,601
601,0,-6,4501
1500,0,-6,4400
2400,0,-6,4300
2300,0,-6,4200
2200,0,-6,4100
1100,0,-5,4000
900,1,30,901
901,0,-6,4801
800,0,-6,4700
2700,1,30,2701
2701,0,-6,4601
600,0,-6,4500
500,1,30,501
501,0,-6,4401
400,0,-6,4300
300,1,30,301
301,1,30,302
302,0,-6,4202
1200,0,-6,4100
1100,1,30,1101
1101,1,30,1102
1102,1,30,1103
1103,0,-5,4003
900,1,-500,3900
900,1,30,901
901,0,-6,4801
800,0,-6,4700
1700,0,-6,4600
600,0,-6,4500
2500,1,30,2501
2501,1,30,2502
2502,1,30,2503
2503,1,30,2504
2504,0,-6,4404
400,0,-6,4300
300,1,30,301
301,0,-6,4201
200,0,-6,4100
100,1,30,101
101,0,-5,4001
900,0,-6,4800
800,1,30,801
801,1,30,802
802,0,-6,4702
700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
1500,0,-6,4400
2400,1,30,2401
2401,0,-6,4301
2300,0,-6,4200
2200,1,30,2201
2201,0,-6,4101
2100,0,-5,4000
900,1,30,901
901,1,30,902
902,0,-6,4802
800,0,-6,4700
700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
1500,1,30,1501
1501,0,-6,4401
400,0,-6,4300
300,1,30,301
301,0,-6,4201
200,0,-6,4100
100,0,-5,4000
2900,0,-6,4800
1800,1,30,1801
1801,0,-6,4701
2700,0,-6,4600
600,0,-6,4500
1500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
2200,0,-6,4100
2100,1,30,2101
2101,1,30,2102
2102,0,-5,4002
2900,0,-6,4800
800,0,-6,4700
1700,0,-6,4600
600,0,-6,4500
1500,0,-6,4400
1400,0,-6,4300
300,0,-6,4200
200,1,30,201
201,0,-6,4101
100,1,30,101
101,0,-5,4001
900,0,-6,4800
1800,1,30,1801
1801,1,30,1802
1802,0,-6,4702
2700,1,30,2701
2701,1,30,2702
2702,0,-6,4602
600,0,-6,4500
1500,0,-6,4400
400,1,30,401
401,0,-6,4301
1300,1,30,1301
1301,0,-6,4201
200,0,-6,4100
100,1,30,101
101,1,30,102
102,0,-5,4002
900,1,30,901
901,0,-6,4801
800,0,-6,4700
1700,1,30,1701
1701,0,-6,4601
2600,0,-6,4500
500,0,-6,4400
2400,1,30,2401
2401,0,-6,4301
300,0,-6,4200
200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
2800,1,-500,3800
1800,1,30,1801
1801,1,30,1802
1802,0,-6,4702
1700,1,30,1701
1701,1,30,1702
1702,0,-6,4602
600,1,30,601
601,1,30,602
602,0,-6,4502
1500,0,-6,4400
400,0,-6,4300
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,1,30,2304
2304,1,30,2305
2305,1,30,2306
2306,1,30,2307
2307,1,30,2308
2308,1,30,2309
2309,0,-6,4209
1200,1,30,1201
1201,0,-6,4101
1100,0,-5,4000
2900,0,-6,4800
800,0,-6,4700
1700,1,30,1701
1701,0,-6,4601
2600,0,-6,4500
500,0,-6,4400
400,1,30,401
401,0,-6,4301
2300,1,30,2301
2301,0,-6,4201
1200,0,-6,4100
1100,1,30,1101
1101,1,30,1102
1102,1,30,1103
1103,1,30,1104
1104,1,30,1105
1105,0,-5,4005
1900,0,-6,4800
2800,0,-6,4700
700,1,30,701
701,0,-6,4601
2600,0,-6,4500
1500,1,30,1501
1501,1,30,1502
1502,0,-6,4402
400,0,-6,4300
300,0,-6,4200
1200,0,-6,4100
100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,0,-6,4802
2800,1,-500,3800
2800,0,-6,4700
700,1,30,701
701,0,-6,4601
1600,1,30,1601
1601,0,-6,4501
1500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
200,1,30,201
201,1,30,202
202,0,-6,4102
2100,1,30,2101
2101,0,-5,4001
900,1,30,901
901,1,-500,3901
900,1,30,901
901,1,30,902
902,0,-6,4802
1800,0,-6,4700
700,0,-6,4600
2600,1,30,2601
2601,1,30,2602
2602,0,-6,4502
2500,0,-6,4400
400,0,-6,4300
1300,1,30,1301
1301,0,-6,4201
1200,0,-6,4100
100,1,30,101
101,0,-5,4001
1900,0,-6,4800
800,0,-6,4700
700,1,30,701
701,1,30,702
702,0,-6,4602
600,0,-6,4500
500,0,-6,4400
400,0,-6,4300
300,1,30,301
301,0,-6,4201
2200,0,-6,4100
100,0,-5,4000
2900,0,-6,4800
800,1,30,801
801,1,30,802
802,1,30,803
803,1,30,804
804,0,-6,4704
2700,1,30,2701
2701,1,30,2702
2702,0,-6,4602
600,0,-6,4500
500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,0,-6,4302
1300,1,30,1301
1301,1,30,1302
1302,0,-6,4202
200,0,-6,4100
1100,0,-5,4000
900,1,30,901
901,0,-6,4801
800,0,-6,4700
700,1,30,701
701,0,-6,4601
2600,1,30,2601
2601,0,-6,4501
1500,1,30,1501
1501,0,-6,4401
2400,0,-6,4300
300,1,30,301
301,0,-6,4201
200,0,-6,4100
2100,0,-5,4000
1900,1,30,1901
1901,1,30,1902
1902,0,-6,4802
2800,1,30,2801
2801,0,-6,4701
1700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
1500,0,-6,4400
400,1,-500,3400
2400,1,30,2401
2401,0,-6,4301
300,0,-6,4200
1200,1,30,1201
1201,0,-6,4101
1100,0,-5,4000
1900,0,-6,4800
800,1,30,801
801,1,-500,3801
800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
500,1,30,501
501,0,-6,4401
400,0,-6,4300
1300,0,-6,4200
2200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
2800,1,30,2801
2801,1,30,2802
2802,1,30,2803
2803,0,-6,4703
2700,0,-6,4600
600,0,-6,4500
500,1,30,501
501,1,-500,3501
2500,1,30,2501
2501,1,30,2502
2502,0,-6,4402
1400,0,-6,4300
1300,0,-6,4200
200,0,-6,4100
2100,1,30,2101
2101,0,-5,4001
900,0,-6,4800
800,0,-6,4700
2700,0,-6,4600
2600,0,-6,4500
500,0,-6,4400
2400,1,30,2401
2401,1,30,2402
2402,1,30,2403
2403,0,-6,4303
300,1,30,301
301,0,-6,4201
1200,1,30,1201
1201,0,-6,4101
100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,0,-6,4802
1800,0,-6,4700
1700,0,-6,4600
600,0,-6,4500
1500,0,-6,4400
400,1,30,401
401,0,-6,4301
300,0,-6,4200
1200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
2700,0,-6,4600
1600,1,30,1601
1601,0,-6,4501
1500,1,30,1501
1501,0,-6,4401
2400,1,30,2401
2401,0,-6,4301
300,0,-6,4200
2200,1,30,2201
2201,0,-6,4101
100,1,-500,3100
100,0,-5,4000
900,1,30,901
901,1,30,902
902,1,30,903
903,0,-6,4803
800,0,-6,4700
1700,0,-6,4600
600,0,-6,4500
2500,0,-6,4400
1400,0,-6,4300
300,0,-6,4200
2200,1,30,2201
2201,1,30,2202
2202,0,-6,4102
100,1,30,101
101,1,-500,3101
100,0,-5,4000
2900,1,30,2901
2901,0,-6,4801
2800,1,-500,3800
800,0,-6,4700
700,1,30,701
701,0,-6,4601
2600,1,30,2601
2601,1,30,2602
2602,1,-500,3602
600,0,-6,4500
500,1,-500,3500
2500,0,-6,4400
2400,0,-6,4300
300,0,-6,4200
200,1,-500,3200
200,0,-6,4100
1100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,0,-6,4802
2800,1,30,2801
2801,0,-6,4701
2700,1,30,2701
2701,0,-6,4601
600,1,-500,3600
600,0,-6,4500
500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
1200,0,-6,4100
100,0,-5,4000
1900,1,30,1901
1901,0,-6,4801
800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
100,1,30,101
101,0,-5,4001
900,0,-6,4800
2800,0,-6,4700
2700,0,-6,4600
2600,1,-500,3600
2600,1,30,2601
2601,0,-6,4501
2500,1,30,2501
2501,1,30,2502
2502,1,30,2503
2503,1,30,2504
2504,0,-6,4404
400,0,-6,4300
300,1,-500,3300
300,1,30,301
301,0,-6,4201
200,1,30,201
201,1,-500,3201
2200,1,30,2201
2201,1,30,2202
2202,1,30,2203
2203,0,-6,4103
100,0,-5,4000
1900,0,-6,4800
800,1,30,801
801,1,30,802
802,1,30,803
803,0,-6,4703
700,1,-500,3700
2700,1,30,2701
2701,1,30,2702
2702,1,30,2703
2703,0,-6,4603
600,1,-500,3600
2600,1,30,2601
2601,0,-6,4501
2500,0,-6,4400
1400,0,-6,4300
300,1,-500,3300
300,0,-6,4200
2200,1,-500,3200
200,0,-6,4100
2100,0,-5,4000
2900,1,30,2901
2901,0,-6,4801
800,1,30,801
801,0,-6,4701
700,0,-6,4600
600,1,-500,3600
1600,1,30,1601
1601,1,30,1602
1602,1,30,1603
1603,0,-6,4503
500,0,-6,4400
1400,1,30,1401
1401,0,-6,4301
2300,1,30,2301
2301,0,-6,4201
200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
2800,0,-6,4700
700,1,30,701
701,0,-6,4601
1600,0,-6,4500
500,1,30,501
501,0,-6,4401
2400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
2800,1,30,2801
2801,0,-6,4701
2700,0,-6,4600
1600,0,-6,4500
2500,1,30,2501
2501,0,-6,4401
400,0,-6,4300
2300,1,30,2301
2301,0,-6,4201
200,1,-500,3200
1200,1,30,1201
1201,0,-6,4101
100,0,-5,4000
900,0,-6,4800
800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
200,1,30,201
201,0,-6,4101
2100,0,-5,4000
900,0,-6,4800
1800,0,-6,4700
700,1,30,701
701,1,30,702
702,0,-6,4602
1600,0,-6,4500
500,0,-6,4400
400,0,-6,4300
1300,0,-6,4200
2200,0,-6,4100
100,0,-5,4000
900,0,-6,4800
2800,1,-500,3800
800,0,-6,4700
700,0,-6,4600
1600,0,-6,4500
500,1,30,501
501,0,-6,4401
400,1,-500,3400
400,1,-500,3400
400,0,-6,4300
300,0,-6,4200
200,0,-6,4100
100,0,-5,4000
2900,0,-6,4800
2800,1,30,2801
2801,1,30,2802
2802,0,-6,4702
1700,0,-6,4600
1600,0,-6,4500
1500,1,-500,3500
1500,0,-6,4400
400,0,-6,4300
300,1,30,301
301,0,-6,4201
2200,1,30,2201
2201,1,30,2202
2202,1,30,2203
2203,0,-6,4103
100,0,-5,4000
900,0,-6,4800
1800,1,30,1801
1801,0,-6,4701
2700,0,-6,4600
2600,0,-6,4500
500,1,30,501
501,1,-500,3501
1500,0,-6,4400
400,0,-6,4300
300,1,30,301
301,0,-6,4201
2200,1,30,2201
2201,1,30,2202
2202,1,30,2203
2203,0,-6,4103
100,0,-5,4000
1900,0,-6,4800
2800,1,-500,3800
800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
1500,0,-6,4400
1400,1,30,1401
1401,0,-6,4301
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,0,-6,4203
2200,1,30,2201
2201,1,30,2202
2202,0,-6,4102
100,0,-5,4000
900,1,30,901
901,1,30,902
902,0,-6,4802
800,1,30,801
801,0,-6,4701
700,0,-6,4600
600,1,30,601
601,0,-6,4501
500,0,-6,4400
400,0,-6,4300
300,0,-6,4200
1200,1,30,1201
1201,0,-6,4101
2100,1,30,2101
2101,0,-5,4001
900,0,-6,4800
1800,1,30,1801
1801,0,-6,4701
700,1,30,701
701,0,-6,4601
600,1,30,601
601,0,-6,4501
500,1,30,501
501,0,-6,4401
400,0,-6,4300
300,1,30,301
301,1,30,302
302,0,-6,4202
200,0,-6,4100
100,1,30,101
101,0,-5,4001
900,0,-6,4800
2800,1,30,2801
2801,0,-6,4701
700,0,-6,4600
1600,1,30,1601
1601,0,-6,4501
500,0,-6,4400
1400,0,-6,4300
2300,1,30,2301
2301,1,30,2302
2302,1,30,2303
2303,1,30,2304
2304,1,30,2305
2305,1,30,2306
2306,1,30,2307
2307,0,-6,4207
200,1,30,201
201,0,-6,4101
1100,1,30,1101
1101,1,30,1102
1102,0,-5,4002
2900,1,30,2901
2901,0,-6,4801
1800,0,-6,4700
1700,0,-6,4600
1600,0,-6,4500
2500,1,-500,3500
1500,1,30,1501
1501,0,-6,4401
400,1,-500,3400
2400,1,30,2401
2401,0,-6,4301
1300,1,30,1301
1301,1,30,1302
1302,0,-6,4202
2200,0,-6,4100
100,0,-5,4000
2900,1,30,2901
2901,1,30,2902
2902,1,30,2903
2903,1,30,2904
2904,0,-6,4804
1800,0,-6,4700
1700,0,-6,4600
1600,0,-6,4500
500,0,-6,4400
400,0,-6,4300
1300,0,-6,4200
200,0,-6,4100
100,1,30,101
101,1,30,102
102,1,30,103
103,0,-5,4003
1900,1,30,1901
1901,1,30,1902
1902,0,-6,4802
800,0,-6,4700
2700,0,-6,4600
600,0,-6,4500
2500,0,-6,4400
2400,0,-6,4300
2300,1,30,2301
2301,0,-6,4201
2200,1,30,2201
2201,0,-6,4101
2100,0,-5,4000
900,1,30,901
901,0,-6,4801
800,0,-6,4700
700,0,-6,4600
600,0,-6,4500
2500,1,30,2501
2501,0,-6,4401
400,0,-6,4300
2300,1,30,2301
2301,0,-6,4201
2200,1,30,2201
2201,1,30,2202
2202,1,30,2203
2203,1,30,2204
2204,0,-6,4104
2100,1,30,2101
2101,0,-5,4001
1900,1,30,1901
1901,0,-6,4801
1800,0,-6,4700
2700,1,30,2701
2701,0,-6,4601
2600,1,30,2601
2601,0,-6,4501
500,0,-6,4400
400,0,-6,4300
2300,1,30,2301
2301,0,-6,4201
1200,1,30,1201
1201,0,-6,4101
100,1,30,101
101,1,30,102
102,0,-5,4002
2900,1,30,2901
2901,1,30,2902
2902,1,30,2903
2903,1,30,2904
2904,1,30,2905
2905,0,-6,4805
2800,1,30,2801
2801,1,30,2802
2802,1,30,2803
2803,1,30,2804
2804,1,30,2805
2805,1,30,2806
2806,1,30,2807
2807,0,-6,4707
700,0,-6,4600
2600,1,30,2601
2601,0,-6,4501
500,0,-6,4400
2400,1,30,2401
2401,0,-6,4301
2300,1,30,2301
2301,0,-6,4201
2200,1,30,2201
2201,1,30,2202
2202,0,-6,4102
